name,house,Dívida,Capacidade de pagamento anual,Dívida_sum,Dívida_porcentagem,Dívida_abc_class,Capacidade de pagamento anual_sum,Capacidade de pagamento anual_porcentagem,Capacidade de pagamento anual_abc_class
Triston Farwynd,House Farwynd,65490.0,58150.0,53128956.0,58.20707765958382,B,50554119.0,53.08392919695337,B
Rolder,House Lannister,98176.0,58147.0,4063537.0,4.451934153036853,A,50612266.0,53.14498596724374,B
Harrion Karstark,House Karstark,71901.0,58091.0,46142100.0,50.552410592752516,B,50670357.0,53.20598393520319,B
Raymund Tyrell,House Tyrell,58307.0,58062.0,61121612.0,66.96368015142157,B,50728419.0,53.266951451955556,B
Harys Swyft,House Swyft,1175.0,57989.0,91266354.0,99.9896883911114,C,50786408.0,53.32784231566939,B
Omer Blackberry,House Blackberry,97295.0,57978.0,5530283.0,6.058873282969764,A,50844386.0,53.388721628925374,B
Barba Bracken,House Bracken,68534.0,57965.0,49643697.0,54.38869392780554,B,50902351.0,53.44958729164024,B
Bryen Farring,House Farring,41207.0,57950.0,76526955.0,83.84148208627468,C,50960301.0,53.51043720373075,B
Albar Royce,House Royce of the Gates of the Moon,38054.0,57939.0,78989596.0,86.53950491086539,C,51018240.0,53.57127556536341,B
Eon Hunter,House Hunter,53986.0,57880.0,65659672.0,71.9354927133671,B,51076120.0,53.632051974540275,B
Areo Hotah,House Martell,24408.0,57868.0,86054333.0,94.27949692583243,C,51133988.0,53.692815783217654,B
Mebble,,80371.0,57837.0,33283163.0,36.4644028295528,A,51191825.0,53.75354704060469,B
Merrit,Brotherhood without banners,99600.0,57831.0,998330.0,1.0937514345264439,A,51249656.0,53.81427199774199,B
Olene Tyrell,House Tyrell,46207.0,57830.0,72399247.0,79.3192434013646,B,51307486.0,53.87499590483766,B
Berena Hornwood,House Hornwood,88237.0,57827.0,20152815.0,22.07904231666486,A,51365313.0,53.93571666180848,B
Marwyn Belmore,House Belmore,99304.0,57808.0,1793819.0,1.9652741122983293,A,51423121.0,53.99641746798844,B
Arryk (guard),House Tyrell,50292.0,57757.0,68985875.0,75.57961770487907,B,51480878.0,54.05706472204558,B
Hodor,House Stark,30274.0,57717.0,83270617.0,91.22971041404352,C,51538595.0,54.11766997443779,B
Ysilla Royce,House Royce,22782.0,57717.0,86546262.0,94.81844501858248,C,51596312.0,54.17827522682999,B
Eustace (Braavos),Faith of the Seven,46088.0,57675.0,72676051.0,79.62250461968185,B,51653987.0,54.238836377474,B
Olenna Redwyne,House Redwyne,95181.0,57665.0,8890888.0,9.74068845393201,A,51711652.0,54.299387027701776,B
Walda Rivers,House Frey,18301.0,57638.0,88373630.0,96.82047477969124,C,51769290.0,54.35990932680571,B
Robert Ashford,House Ashford,86033.0,57634.0,23642909.0,25.902723182843516,A,51826924.0,54.420427425743156,B
Jasper Waynwood,House Waynwood,15919.0,57613.0,89177445.0,97.70111926532613,C,51884537.0,54.4809234738065,B
Illifer,,30146.0,57586.0,83331004.0,91.29586926720505,C,51942123.0,54.54139117074601,B
Donnel Waynwood,House Waynwood,71262.0,57514.0,46786038.0,51.25789686607506,B,51999637.0,54.601783264688606,B
Harlon Greyjoy,House Greyjoy,71040.0,57504.0,47070575.0,51.56963021268975,B,52057141.0,54.66216485821498,B
Mazdhan zo Loraq,House of Loraq,30975.0,57502.0,82994937.0,90.92768062883198,C,52114643.0,54.7225443516581,B
Blind Doss,,44122.0,57496.0,74482142.0,81.60122370268577,C,52172139.0,54.78291754485147,B
Quenten Banefort,House Banefort,7661.0,57456.0,90727238.0,99.39904311512434,C,52229595.0,54.84324873637991,B
Alysane Mormont,House Mormont,10708.0,57435.0,90282411.0,98.91169908122163,C,52287030.0,54.903557877034245,B
Ryon Allyrion,House Allyrion,12203.0,57413.0,89966716.0,98.56582962009873,C,52344443.0,54.96384391677286,B
Roslin Frey,House Frey,86726.0,57345.0,22779191.0,24.956450105277668,A,52401788.0,55.024058553681066,B
Aron Santagar,House Santagar,67227.0,57315.0,51272096.0,56.172737022004284,B,52459103.0,55.084241689340566,B
Willifer,,17539.0,57315.0,88641359.0,97.11379359993538,C,52516418.0,55.14442482500006,B
Jeyne Rivers,House Frey,89310.0,57302.0,18020969.0,19.743432227125872,A,52573720.0,55.20459431011845,B
Ulf son of Umar,Moon Brothers,74154.0,57286.0,43150101.0,47.27443317210835,A,52631006.0,55.26474699457087,B
Arrec Durrandon,,92464.0,57274.0,12927930.0,14.163595186919602,A,52688280.0,55.32488707852379,B
Vyman,,70591.0,57266.0,47211928.0,51.724493881541356,B,52745546.0,55.38501876214374,B
Lanna Lannister,House Lannister,45575.0,57162.0,73316865.0,80.32456829778893,C,52802708.0,55.44504124143481,B
Olyvar Oakheart,House Oakheart,36505.0,57074.0,80034433.0,87.68420853351151,C,52859782.0,55.50497131706301,B
Dorea Sand,House Martell,45984.0,57052.0,72768087.0,79.72333751764954,B,52916834.0,55.564878291775486,B
Baelon Targaryen (son of Aerys),House Targaryen,90104.0,56944.0,16496040.0,18.072748904676406,A,52973778.0,55.62467186199262,B
Three-Tooth,House Harlaw,13796.0,56942.0,89604265.0,98.16873517117347,C,53030720.0,55.68446333212649,B
Artos Stark,House Stark,75043.0,56797.0,42180613.0,46.212280486367,A,53087517.0,55.74410254622493,B
Lann the Clever,House Lannister,17409.0,56769.0,88693720.0,97.17115931955038,C,53144286.0,55.80371235915792,B
Gawen Wylde,House Wylde,40652.0,56690.0,77181689.0,84.55879625266579,C,53200976.0,55.86323921880263,B
Luke of Longtown,Night's Watch,72662.0,56669.0,45057509.0,49.36415324085037,A,53257645.0,55.92274402757326,B
Quill,,17152.0,56659.0,88797130.0,97.28445335643636,C,53314304.0,55.98223833592763,B
Victor Tyrell,House Tyrell,52186.0,56610.0,67299969.0,73.73257103095689,B,53370914.0,56.041681192242464,B
Gulian,,26465.0,56548.0,85318834.0,93.47369815554329,C,53427462.0,56.101058945976625,B
Franklyn Fowler,House Fowler,74181.0,56520.0,43075947.0,47.19319145456418,A,53483982.0,56.16040729854531,B
Bump,,18165.0,56485.0,88428227.0,96.88029021854497,C,53540467.0,56.21971889965718,B
Caleotte,House Martell,24014.0,56474.0,86175036.0,94.41173684590058,C,53596941.0,56.27901895031119,B
Minisa Whent,House Whent,26676.0,56472.0,85185976.0,93.32814144775296,C,53653413.0,56.33831690088195,B
Euron Greyjoy,,63455.0,56449.0,55513072.0,60.81906998183943,B,53709862.0,56.39759070049537,B
Borroq,,99981.0,56434.0,299959.0,0.32862939764318166,A,53766296.0,56.456848749484436,B
Easy,Night's Watch,18350.0,56429.0,88337028.0,96.78037432192023,C,53822725.0,56.516101548265375,B
Dennis Plumm,House Plumm,68337.0,56392.0,49917331.0,54.6884821541788,B,53879117.0,56.57531549550624,B
Wendel Manderly,House Manderly,98927.0,56337.0,2288799.0,2.507564822846844,A,53935454.0,56.63447169045781,B
Baelor I Targaryen,,52533.0,56323.0,66671847.0,73.04441246759846,B,53991777.0,56.69361318482664,B
Walton Stark,House Stark,5555.0,56317.0,91032793.0,99.73380338435067,C,54048094.0,56.75274837894574,B
Aegon Frey (son of Aenys),House Frey,75966.0,56309.0,40369328.0,44.22787095536399,A,54104403.0,56.81187517273185,B
Danos Slynt,House Slynt,82991.0,56206.0,28799464.0,31.55214714933206,A,54160609.0,56.87089381223072,B
Michael Mertyns,House Mertyns,6498.0,56130.0,90884230.0,99.57104057609332,C,54216739.0,56.92983264856619,B
Quenton Greyjoy,House Greyjoy,50067.0,56070.0,69286886.0,75.90939965379201,B,54272809.0,56.988708482404235,B
Burton Crakehall,House Crakehall,82533.0,56066.0,29378464.0,32.18648858011227,A,54328875.0,57.0475801160758,B
Quence,,76357.0,56057.0,39531126.0,43.30955272399467,A,54384932.0,57.10644229937275,B
Glendon Hewett,House Hewett,84117.0,55978.0,26792728.0,29.353605205570116,A,54440910.0,57.16522152938143,B
Harle the Huntsman,,87167.0,55955.0,22083476.0,24.19423793167619,A,54496865.0,57.22397660843276,B
Bennard Brune,House Brune of Brownhollow,88065.0,55936.0,20593661.0,22.562024842388066,A,54552801.0,57.28271173669324,B
Hibald,,65760.0,55908.0,52932134.0,57.991443205198635,B,54608709.0,57.34141746378827,B
Howland Reed,House Reed,5818.0,55849.0,90987663.0,99.68435981134357,C,54664558.0,57.40006123842749,B
Victarion Greyjoy,House Greyjoy,48382.0,55762.0,70511756.0,77.2513440204928,B,54720320.0,57.458613659445454,B
Lorimer,House Lefford,96326.0,55762.0,6788035.0,7.436842545917391,A,54776082.0,57.51716608046343,B
Will,Night's Watch,77682.0,55709.0,36834041.0,40.354677494571774,A,54831791.0,57.575662849275346,B
Ronald Connington,House Connington,89298.0,55706.0,18110267.0,19.84126542416527,A,54887497.0,57.63415646796239,B
Maron Martell,House Martell,38335.0,55681.0,78760757.0,86.28879323784585,C,54943178.0,57.69262383560885,B
Nymeria Sand,House Martell,22369.0,55665.0,86795079.0,95.09104420991657,C,54998843.0,57.75107440258932,B
Jeyne Lydden,House Lydden,83991.0,55664.0,27128966.0,29.721981188303587,A,55054507.0,57.809523919528175,B
Robert Paege,House Paege,55125.0,55661.0,64242617.0,70.38299410163262,B,55110168.0,57.86797028634215,B
Renfred Rykker,House Rykker,46155.0,55660.0,72491565.0,79.42038525318976,B,55165828.0,57.92641560311451,B
Byron,House Baelish,99970.0,55653.0,399929.0,0.43815463570034574,A,55221481.0,57.984853569595494,B
Lamprey,House Baratheon of Dragonstone,88434.0,55623.0,19799644.0,21.692114859928978,A,55277104.0,58.04326003482778,B
Damon Lannister (lord),House Lannister,98621.0,55528.0,3375054.0,3.6976452216243247,A,55332632.0,58.10156674610582,B
Mark Ryswell,House Ryswell,43755.0,55489.0,74921408.0,82.08247521034225,C,55388121.0,58.159832505760534,B
Ronel Rivers,House Frey,27543.0,55462.0,84833964.0,92.94248376945968,C,55443583.0,58.218069914291405,B
Patrek Vance,House Vance,85327.0,55462.0,25097891.0,27.496773897246722,A,55499045.0,58.27630732282228,B
Erena Glover,House Glover,41647.0,55399.0,75947121.0,83.2062269408947,C,55554444.0,58.33447857873087,B
Lord Ashford,House Ashford,14911.0,55371.0,89362466.0,97.9038247676826,C,55609815.0,58.39262043347399,B
Ronald Vance,House Vance of Atranta,95434.0,55322.0,8223763.0,9.009798942689782,A,55665137.0,58.45071083617754,B
Jorah Mormont,House Mormont,88862.0,55254.0,19267942.0,21.10959222188286,A,55720391.0,58.5087298360507,B
Lucias Vypren,House Vypren,62092.0,55253.0,57331218.0,62.81099629446002,B,55775644.0,58.566747785882235,B
Serala,House Darklyn,21795.0,55223.0,86993628.0,95.30857073278355,C,55830867.0,58.62473423446506,B
Walda Frey (daughter of Rhaegar),House Frey,75633.0,55204.0,40975810.0,44.89232114469464,A,55886071.0,58.68270073225703,B
Merling Queen,,85715.0,55200.0,24157628.0,26.466639567834466,A,55941271.0,58.7406630298825,B
Haldon,House Targaryen,83639.0,55176.0,27798987.0,30.45604350228077,A,55996447.0,58.798600126509015,B
Barth (brewer),House Stark,95460.0,55110.0,8032877.0,8.800667857446411,A,56051557.0,58.85646792038837,B
Samwell Stone,House Royce,22136.0,55039.0,86906168.0,95.21275121372304,C,56106596.0,58.91426116131243,B
Tywin Frey,House Frey,9101.0,55020.0,90490918.0,99.14013540023318,C,56161616.0,58.97203445144565,B
Wynafrei Whent,House Whent,49427.0,55016.0,69534510.0,76.18069181692762,B,56216632.0,59.029803541412385,B
Rosamund Lannister,House Lannister of Lannisport,10382.0,54990.0,90334880.0,98.96918312359055,C,56271622.0,59.0875453302969,B
Craghas Drahar,Kingdom of the Three Daughters,58973.0,54943.0,60477131.0,66.25759897758623,B,56326565.0,59.14523776722509,B
Armond Caswell,House Caswell,7275.0,54939.0,90794335.0,99.47255331716416,C,56381504.0,59.2029260039868,B
Aegon Targaryen (son of Baelon),House Targaryen,10494.0,54933.0,90314012.0,98.94632053813714,C,56436437.0,59.260607940498765,B
Mortimer Boggs,House Boggs,49216.0,54867.0,69682443.0,76.34276440912038,B,56491304.0,59.31822057426357,B
Roone (maester),,2460.0,54830.0,91225040.0,99.94442555540974,C,56546134.0,59.375794356488285,B
Vortimer Crane,House Crane,35884.0,54731.0,80468361.0,88.159611829497,C,56600865.0,59.43326418459228,B
Elmar Frey,House Frey,15112.0,54710.0,89347555.0,97.88748855857314,C,56655575.0,59.490711961822164,B
Cedra,House Martell,68176.0,54705.0,50053831.0,54.838028968171024,B,56710280.0,59.54815448884394,B
Joss the Gloom,,82226.0,54672.0,29872434.0,32.72767275379535,A,56764952.0,59.60556236449213,B
Helliweg,,11673.0,54648.0,90038343.0,98.64430280431719,C,56819600.0,59.66294503914135,B
Arnell,Night's Watch,92604.0,54611.0,12650418.0,13.859558297215496,A,56874211.0,59.720288862250506,B
Green Gergen,,88055.0,54534.0,20681716.0,22.65849623217624,A,56928745.0,59.77755183215463,B
Craster,,84080.0,54513.0,27044975.0,29.62996223992248,A,56983258.0,59.834792751184665,B
Pate (Night's Watch),Night's Watch,28392.0,54391.0,84415035.0,92.48351309371647,C,57037649.0,59.891905565136604,B
Allaquo,,99649.0,54375.0,799122.0,0.8755029237442937,A,57092024.0,59.94900157842257,B
Mors Martell,House Martell,5886.0,54373.0,90964289.0,99.65875169976661,C,57146397.0,60.00609549162529,B
Kaeth,,81375.0,54360.0,31180034.0,34.16025454116704,A,57200757.0,60.0631757542869,B
All-for-Joffrey,,77057.0,54358.0,38071929.0,41.710884135445106,A,57255115.0,60.120253916865266,B
Willis Fell,House Fell,7719.0,54316.0,90711864.0,99.3821996519865,C,57309431.0,60.177287977695435,B
Alyn Frey,House Frey,52605.0,54281.0,66566759.0,72.92928004570238,B,57363712.0,60.23428528706878,B
Balon Botley,House Botley,58035.0,54191.0,61412217.0,67.28206148387733,B,57417903.0,60.29118809269599,B
Bluetooth,House Greyjoy,67130.0,54171.0,51406431.0,56.319911903012674,B,57472074.0,60.34806989749074,B
Timett,Burned Men,77660.0,54121.0,36911701.0,40.439760319294386,A,57526195.0,60.4048992002043,B
Denys Redwyne,House Redwyne,95087.0,54098.0,9366439.0,10.261693120165106,A,57580293.0,60.46170435196051,B
Maegelle Frey,House Frey,32787.0,54067.0,82262418.0,90.12514669008638,C,57634360.0,60.51847695242639,B
Ossy,House Royce of the Gates of the Moon,17159.0,54054.0,88779978.0,97.26566195018293,C,57688414.0,60.57523590235117,B
Rylene Florent,House Florent,67805.0,54008.0,50597230.0,55.43336661781617,B,57742422.0,60.63194655036126,B
Tanton Fossoway,House Fossoway of Cider Hall,28708.0,53967.0,84244029.0,92.29616215984426,C,57796389.0,60.688614146664776,B
Myria Jordayne,House Jordayne,73650.0,53839.0,43814032.0,48.00182339746127,A,57850228.0,60.74514733764046,B
Donyse,,45431.0,53777.0,73453365.0,80.47411511178115,C,57904005.0,60.8016154260355,B
Denys Arryn,House Arryn,80752.0,53676.0,32638989.0,35.75865799910132,A,57957681.0,60.85797746022652,B
Sigfry Stonetree,House Stonetree,52492.0,53600.0,66724339.0,73.10192170833164,B,58011281.0,60.91425969125416,B
Pono,,19645.0,53599.0,87745179.0,96.13195577016576,C,58064880.0,60.97054087224018,B
Bethany (Blushing Bethany),,94731.0,53580.0,9935902.0,10.88558599442485,A,58118460.0,61.02680210243534,B
Oro Tendyris,,43591.0,53570.0,75096128.0,82.27389513225229,C,58172030.0,61.08305283221427,B
Steffon Fossoway,House Fossoway of Cider Hall,75138.0,53569.0,41880214.0,45.88316903305966,A,58225599.0,61.13930251195158,B
Antario Jast,House Jast,75880.0,53562.0,40672992.0,44.560559480815535,A,58279161.0,61.195544841397506,B
Dalbridge,Night's Watch,44610.0,53553.0,74127299.0,81.21246443442611,C,58332714.0,61.25177772046884,B
Ardrian Celtigar,House Celtigar,19228.0,53536.0,87978733.0,96.3878331078591,C,58386250.0,61.30799274883256,B
Kedge Whiteye,Night's Watch,36306.0,53497.0,80143482.0,87.803680551966,C,58439747.0,61.364166825572966,B
Tarle,Drowned men,54114.0,53494.0,65497520.0,71.75784205415488,B,58493241.0,61.420337752188495,B
Rudge,Night's Watch,34834.0,53481.0,81385158.0,89.16403725387525,C,58546722.0,61.476495028262924,B
Simon Leygood,House Leygood,30553.0,53437.0,83179700.0,91.13010347127627,C,58600159.0,61.5326061025059,B
Valaena Velaryon,House Velaryon,25182.0,53424.0,85732708.0,93.92713066905404,C,58653583.0,61.58870352620778,B
Willum,,13447.0,53405.0,89699832.0,98.27343656584596,C,58706988.0,61.64478099911881,B
Josua Willum,House Willum,43716.0,53380.0,75008864.0,82.17829034707854,C,58760368.0,61.70083222098924,B
Lorcas,,92409.0,53314.0,13112798.0,14.366133065374658,A,58813682.0,61.75681414011252,B
Garth Hightower,House Hightower,92459.0,53311.0,13020389.0,14.264891515673503,A,58866993.0,61.81279290911091,B
Torren Liddle,House Liddle,9843.0,53263.0,90415629.0,99.05765019819171,C,58920256.0,61.86872127611138,B
Quentin Tyrell,House Tyrell,85838.0,53201.0,23814625.0,26.090851979264684,A,58973457.0,61.92458454053119,B
Meralyn,Happy Port,35807.0,53192.0,80540025.0,88.23812555021449,C,59026649.0,61.98043835457637,B
Rickon Stark,House Stark,76519.0,53185.0,39454769.0,43.22589744138658,A,59079834.0,62.0362848183302,B
Steely Pate,,48152.0,53183.0,70656501.0,77.40992390028258,B,59133017.0,62.092129182000775,B
Daughter of the Dusk,,60483.0,53171.0,58861480.0,64.4875223506752,B,59186188.0,62.14796094517187,B
Del,,85878.0,53091.0,23728787.0,25.996809492675197,A,59239279.0,62.20370870501307,B
Alester Oakheart,House Oakheart,97794.0,53062.0,5042798.0,5.524793952427635,A,59292341.0,62.25942601364718,B
Renly Norcross,House Norcross,70121.0,53011.0,47703837.0,52.263420062670306,B,59345352.0,62.315089770158494,B
Varly,House Stark,69474.0,52991.0,48331996.0,52.95161916252776,B,59398343.0,62.370732525837326,B
Will (orphan),,28290.0,52958.0,84443325.0,92.51450708175925,C,59451301.0,62.426340630142576,B
Dontos Hollard,House Hollard,86924.0,52930.0,22692465.0,24.861434742711445,A,59504231.0,62.48191933328238,B
Chayle,,51993.0,52919.0,67456148.0,73.90367778452827,B,59557150.0,62.5374864859643,B
Stevron Frey,House Frey,44711.0,52917.0,73993345.0,81.06570696979963,C,59610067.0,62.593051538562996,B
Bessa (Winterfell),,15235.0,52903.0,89302129.0,97.8377206935738,C,59662970.0,62.648601890578945,B
Symon Silver Tongue,,46052.0,52867.0,72722103.0,79.67295831842156,B,59715837.0,62.70411444109645,B
Lyonel Tyrell (lord),House Tyrell,81394.0,52722.0,31098659.0,34.07110163282552,A,59768559.0,62.759474735578515,B
Rupert Crabb,House Crabb,85791.0,52717.0,23900416.0,26.184842973544587,A,59821276.0,62.814829779852474,B
Pate (Mory),,88752.0,52683.0,19356694.0,21.20682723166629,A,59873959.0,62.870149122711226,B
Colmar Frey,House Frey,19631.0,52680.0,87784454.0,96.17498471609649,C,59926639.0,62.92546531544511,B
Nysterica,,93460.0,52672.0,11441348.0,12.534924111181933,A,59979311.0,62.980773107846,B
Merianne Frey,House Frey,65309.0,52630.0,53455767.0,58.56512559971285,B,60031941.0,63.0360367984987,B
Ronnel Stout,House Stout,41431.0,52628.0,76196334.0,83.47925998232652,C,60084569.0,63.09129838906814,B
Ordello,,54509.0,52604.0,64845696.0,71.0437160286335,B,60137173.0,63.14653477863863,B
Henk,,76353.0,52566.0,39607479.0,43.39320362427854,A,60189739.0,63.20173126662741,B
Pate (Pinchbottom),,89352.0,52557.0,17931659.0,19.645585883113817,A,60242296.0,63.25691830424158,B
Jaehaerys Targaryen (son of Aegon II),House Targaryen,20655.0,52507.0,87502983.0,95.86661042099608,C,60294803.0,63.312052839774566,B
Emberlei Frey,House Frey,47296.0,52486.0,71419170.0,78.24548960783304,B,60347289.0,63.36716532443346,B
Helaena Targaryen,House Targaryen,58088.0,52475.0,61354182.0,67.2184794373569,B,60399764.0,63.422266258634494,B
Jon Penrose,House Penrose,40393.0,52434.0,77465186.0,84.86939019498341,C,60452198.0,63.47732414112895,B
Walder Haigh,House Haigh,12656.0,52398.0,89842990.0,98.43027775850163,C,60504596.0,63.53234422212497,B
Tristifer V Mudd,,19107.0,52379.0,88036145.0,96.45073260738234,C,60556975.0,63.58734435233012,B
Alekyne Florent,House Florent,80571.0,52348.0,32961408.0,36.11189414723729,A,60609323.0,63.642311931244954,B
Willit,House Swyft,75375.0,52317.0,41353229.0,45.30581425084945,A,60661640.0,63.69724695886945,B
Myrcella Baratheon,House Baratheon of King's Landing,42102.0,52270.0,75822088.0,83.06924315485887,C,60713910.0,63.75213263453763,B
Kojja Mo,,6395.0,52265.0,90897103.0,99.5851439910129,C,60766175.0,63.8070130599977,B
Aemon Blackfyre,House Blackfyre,19594.0,52252.0,87804048.0,96.19645153128597,C,60818427.0,63.86187983491666,B
Buu,,40791.0,52250.0,77018873.0,84.38041812763313,C,60870677.0,63.91674450975236,B
